truck_id,lat,lon,speed_kmh,fuel_per_km,distance_km,eta_min
TRK_01,10.113138881172638,7.27374548326711,68.52798263554803,0.3306313536525551,134.49798144146445,117.76034513383908
TRK_01,10.277446475186888,7.474605341759997,62.948690178518675,0.364858785230358,146.61821782002312,139.75021631511893
TRK_01,9.868321318668833,7.540318056637983,47.036072820558275,0.37851982002083345,272.90302817666736,348.1196602672854
TRK_01,10.043825850000589,7.507050616067977,71.6356598364463,0.3209272817888116,68.5388823062614,57.40622683960314
TRK_01,10.37372483745319,7.554830792940736,50.35188373211486,0.3984156473533883,226.62374395869787,270.04798290891586
TRK_01,10.328152988889943,7.614706764879798,81.05932655439312,0.32777531706031504,344.80692658211245,255.2256041881156
TRK_01,9.385081024588308,7.2674722231967355,69.11813487751456,0.3614332741629247,344.7734507950072,299.29058537761716
TRK_01,9.841064163856243,7.230466564105259,57.34517248927537,0.3753244676215695,120.95359452500742,126.55321026120693
TRK_01,10.325402892367219,7.479290077032643,58.25286633185347,0.3486473238074499,138.3723178663181,142.5224129690465
TRK_01,10.401351545031774,7.412345485269676,90.76809417394853,0.2902257396156726,294.8592956435194,194.90943265490355
TRK_01,9.431512791821243,7.440797987881633,65.34962339691712,0.3511320140551391,38.807651629116506,35.63079596655848
TRK_01,9.197900438817088,7.301975832139194,71.70715256066632,0.33524946040870307,371.2207785027201,310.6140170789713
TRK_01,10.473469577555003,7.431719237804241,71.69851543034888,0.3539768595799351,188.8118555598103,158.0048243062136
TRK_01,10.100397035516202,7.42374905258652,53.38726109689348,0.4008308238239591,101.63931967776668,114.22873276076068
TRK_01,9.880872455566665,7.508265288894031,76.75782135220324,0.3244586292096833,193.53510933960226,151.2823886323452
TRK_01,9.249308557393693,7.4102000947963935,60.762201894548525,0.3704869903110242,273.9819426586291,270.5451094094175
TRK_01,10.315621526259303,7.488841615943754,72.8523384596617,0.32962417698615676,277.4084938214642,228.46911960834186
TRK_01,9.519322122030946,7.555038416198558,55.81280575596583,0.35711670541055085,130.15199037449284,139.91626682618178
TRK_01,9.056310093228152,7.48897991128239,72.86110108637439,0.31316607080102243,361.41046965404274,297.6159824092717
TRK_01,10.031232200127889,7.25856507822371,88.50362259468542,0.2822093564401803,209.73087176873986,142.18460145698083
TRK_01,9.500443759053427,7.541323801870722,58.853386465036515,0.3394193328805418,219.54825095055037,223.82560882641386
TRK_01,10.089199474135885,7.405905018170444,62.88162128262518,0.3399324358394712,45.96087870691255,43.85466955472282
TRK_01,10.426088562946012,7.526310334268216,65.52789440497631,0.3640899960596373,155.41560922743375,142.30484037860177
TRK_01,10.471210876947595,7.262914972340767,63.33406515043294,0.3747856647232293,256.1644393780108,242.67929630245095
TRK_01,10.457098381646365,7.206082080160291,62.65946229072423,0.36108935136297443,382.26865642363117,366.04398676452115
TRK_01,10.590415827057077,7.429753147822812,53.3895170627769,0.3665982457095747,184.09699799572655,206.8911742871846
TRK_01,10.261455286797048,7.345626674713937,77.57169358969364,0.2991807905028171,355.27459648544277,274.7970916024802
TRK_01,9.339915482519906,7.391961897328956,49.79493321848474,0.37909610450351644,254.66096295566317,306.8516571816129
TRK_01,10.171821402198832,7.306315180785863,77.16955122946017,0.32144019926598183,232.0855025834364,180.44850505350794
TRK_01,9.132344024613156,7.388110345181587,70.67571324352329,0.3414302188970041,244.54219112880872,207.6035853670442
TRK_01,9.918721776102071,7.411694812781268,60.63717424165962,0.3809172180615523,340.5280043357238,336.9497427224474
TRK_01,9.11474784422586,7.250705507315497,68.86724877999661,0.3227984352244723,210.06385800928157,183.01633510612726
TRK_01,9.450904349149553,7.264185717318163,89.61584727613504,0.31016992231652524,37.82759720810902,25.326500853057905
TRK_01,9.561818565888013,7.297067813409853,44.605667709697826,0.41785944722468765,146.6365698462053,197.2438625520111
TRK_01,10.447950551550353,7.3837845859898446,64.39628729276188,0.34873824738545395,272.50696775895295,253.9031169794622
TRK_01,9.685727846811414,7.552531200555943,57.87527954398939,0.3807532026533705,139.59428861846817,144.7190818446412
TRK_01,9.570320821051341,7.576261204457648,60.99691115499026,0.3724800829474956,120.91553448985425,118.93933532071512
TRK_01,10.439826887677635,7.471888551707817,59.86267416168632,0.370894419748688,255.68712796449833,256.2736779254791
TRK_01,9.904811654132864,7.364179088940357,42.79523222155814,0.41863783937531385,126.58251305892207,177.4718908923074
TRK_01,10.347480824993168,7.435631453350956,44.96501293634765,0.36237530001353824,83.08352909124906,110.86423465576921
TRK_01,10.561255195611949,7.568468246629525,63.014204890134444,0.3480005066222367,35.231840058889276,33.54656949522681
TRK_01,9.97836916836192,7.3226518781389425,70.21726671999981,0.30959816143069563,43.47865247904685,37.15210333015961
TRK_01,9.582866810291499,7.351746866166753,62.80390056841852,0.33355903568254996,133.87393567046234,127.89709026873594
TRK_01,9.923001896793606,7.360221268478912,46.39516439408442,0.4070201055746097,378.07878108168484,488.94593135213654
TRK_01,10.226573720686172,7.410299076427672,60.07787685371329,0.34159821185868716,85.08068949562929,84.97040236904174
TRK_01,9.473257574547725,7.46432480371252,50.51030963523752,0.4074401162000049,396.70349523636,471.2346823068465
TRK_01,10.50103124732723,7.466414015595635,67.6025933163265,0.3667223648976328,243.76959216590654,216.35524337824577
TRK_01,9.25998462774258,7.377945396277202,66.27945764837723,0.33308466060375796,241.7733272748705,218.8672048804461
TRK_01,10.34499585846982,7.472590244174488,42.94750363612118,0.3874493304741295,348.74431861874143,487.2147935398441
TRK_01,10.383843439732088,7.551278561646652,74.86566985303517,0.3130614714492552,24.77735948571014,19.85745365079823
TRK_01,9.332120874011686,7.264424812307098,39.45072661927844,0.3734183768314829,171.62424000805666,261.0206524168639
TRK_01,9.161794880395139,7.332056051786846,51.48273715914984,0.3549362036916992,171.12102343425656,199.43114862591625
TRK_01,9.244125906759816,7.385784420220485,77.62688864055794,0.3452712264002078,204.2579744297165,157.87671875566886
TRK_01,9.42731624340226,7.532470211335498,73.983616046232,0.3327599896638666,146.92610009791514,119.15565198065075
TRK_01,9.20385028915196,7.227280039768433,91.03261074475856,0.26939664990034023,388.233734398795,255.88658694234928
TRK_01,9.813719407949582,7.411891357474095,59.20183148461509,0.35847329954621193,378.5119197551014,383.61507770596535
TRK_01,10.557603100977481,7.336080900319774,54.42735104780347,0.353046906485782,193.57299324947834,213.39233623124164
TRK_01,9.700607834323293,7.353335219582979,79.98479503617,0.32878461928165187,368.8760924836707,276.70966136765935
TRK_01,10.077769117466676,7.545682521706773,64.01806760079572,0.34911639784165516,74.10916936872185,69.45773792878501
TRK_01,9.29628946889432,7.192550832019787,59.561662490056044,0.3794995341759247,136.6862307740778,137.69215806919215
TRK_01,10.28392927695069,7.295028562304442,61.73052100712775,0.36584548726365895,339.06382131721983,329.55868421528754
TRK_02,9.199636775472829,7.360967137311299,47.686199172168486,0.37425273837716044,312.60190145324555,393.3237375341402
TRK_02,10.273816573634539,7.230201912285193,56.93403347038567,0.37096226579026703,368.09129570694233,387.9134569642662
TRK_02,9.150372678120707,7.214603005053504,56.99461401120958,0.3546782383432508,314.06123381259334,330.6220132493479
TRK_02,10.573858902210587,7.48538039125006,68.7708683996639,0.3449489880444315,228.16026763522834,199.06126499022957
TRK_02,9.189096717595131,7.585042005436563,67.34101236901675,0.36217653108442593,74.88617654985163,66.72264694164862
TRK_02,9.081637822318491,7.2836407577476034,96.01124706077113,0.3005839623539051,184.0366873829017,115.00945546499202
TRK_02,9.446827357054122,7.321504240620697,58.445104217569934,0.3691147679487963,73.4675299930964,75.42208810469745
TRK_02,10.61685534607358,7.388748937562522,54.91523133453037,0.34124565069874585,302.2843081252084,330.2737336573511
TRK_02,10.006645953655454,7.432115059442674,60.93636551479112,0.3815700607155231,68.33842570344916,67.28831802762637
TRK_02,10.609735740632145,7.373307976559005,75.20742211037818,0.3500444829632589,99.31979516636473,79.23669689456823
TRK_02,9.831786816943213,7.297045177990596,68.77873957135986,0.3577498554004676,35.783673687597414,31.216338575501975
TRK_02,9.311613108075605,7.5725093161823605,65.31218714453273,0.37039774920404234,38.970058210281664,35.800416351737965
TRK_02,10.073760449153099,7.3807392981006785,58.29165495553308,0.356960912450938,296.3718788226829,305.0576063233399
TRK_02,9.014365155502965,7.394771286366166,67.28732825388775,0.3483835233252815,377.7575012587062,336.84574293099234
TRK_02,9.347363394493216,7.364944582946456,76.07144926362423,0.3221678657995784,388.2011330859794,306.18672590869835
TRK_02,9.552274736628414,7.266156403144631,79.59108476220051,0.31942478148276204,169.93097761808176,128.103024196086
TRK_02,10.194626124888906,7.599627141177846,74.11431119320508,0.3389087348660336,326.8649436961749,264.6168642199908
TRK_02,9.334161892162395,7.314046483328069,55.53152529581698,0.379264608403523,190.52001245911947,205.85065305973592
TRK_02,9.276076687626134,7.390718026010741,64.99306517158585,0.3694291173065593,352.4266880223091,325.351654449791
TRK_02,10.359782384437896,7.259325380055049,77.89219194784333,0.3423599921065343,145.77708572770223,112.29142388904502
TRK_02,9.26482554541881,7.273549402315773,50.122773442895195,0.3540400478208645,49.75694017179589,59.562075384935234
TRK_02,10.23485785047444,7.32503843200389,72.13377247891498,0.32883582073750195,175.2183338631244,145.74449208046744
TRK_02,9.985016129911227,7.4271288649169875,60.66415850408825,0.38244032105485576,212.8284881859258,210.49841629790313
TRK_02,9.3056760303282,7.5008156290618,93.23406390261087,0.28205689547872637,48.575675164313424,31.26046841531262
TRK_02,9.459709183476765,7.551255335981459,72.89541575206225,0.33660829843849566,108.58127854646844,89.3729275781488
TRK_02,10.581616115031872,7.172344171103671,45.69384545814164,0.39989164501598273,308.8538740949245,405.552044479846
TRK_02,9.13909062616031,7.583484515816314,60.14892642733141,0.330426975132922,358.8337073555221,357.94524890386367
TRK_02,10.274484167400802,7.51944262884717,69.95365512908445,0.3300566960966639,107.02159129954401,91.79356627074766
TRK_02,9.31733235338198,7.501044619712206,50.74639715375234,0.4050867092835877,352.52603529036077,416.8091392446298
TRK_02,10.46328444334292,7.315598777590138,76.27031333895178,0.33724797354731856,237.94923727809612,187.1888761389738
TRK_02,9.386465606328363,7.279312867280863,76.67279513300761,0.3528087051225219,47.78978300115637,37.39771029731213
TRK_02,9.372883535143712,7.291384546045743,60.70160632793722,0.36437613609206,298.549652528398,295.09893123634913
TRK_02,9.434697186010391,7.27911793646949,66.0037148517396,0.3249896522431427,244.98872248991523,222.70448538257534
TRK_02,10.24890015955593,7.338278007566924,59.97574613830879,0.3786449668479716,29.26427197332225,29.27610628386668
TRK_02,9.927346385575671,7.573454395008448,67.31805818211741,0.3661703558108458,60.95557612373057,54.329175056261214
TRK_02,10.424145375142857,7.493454733671989,69.3772049996135,0.34239352770600107,23.76432077429767,20.552272846186344
TRK_02,9.792286121966557,7.216630012542823,53.60201996811469,0.39713105232709617,118.2497131170777,132.3640935779124
TRK_02,9.986927042377062,7.275540638977292,63.31093856037905,0.3827417520165231,180.43767690383308,171.00142345710262
TRK_02,10.232197438168278,7.303841043356344,47.53137408053665,0.3964732736953082,140.69132673463258,177.59805533445765
TRK_02,9.439765656746944,7.394031338378334,56.587556488891316,0.3899807010298858,115.02241959237939,121.95870618476987
TRK_02,9.832304662279805,7.394865373141509,77.3633582874491,0.34237749086907304,181.26423698657425,140.58146466166113
TRK_02,9.102071195111218,7.514815668824785,76.71236770018857,0.32882654929930627,76.8138743043971,60.07939262514117
TRK_02,10.484846680557418,7.261526289774508,71.42860237799654,0.3092160188858484,225.14594348273909,189.12251058023915
TRK_02,9.686248272549017,7.328171221530509,64.56325216295045,0.3521207700466335,100.39332055577133,93.29764272319161
TRK_02,9.703055524012017,7.249370686115039,62.958322066636256,0.37473696024187647,212.4550312639252,202.47207132273206
TRK_02,9.740547937495103,7.3067124678015665,58.57859524082315,0.36690408373449124,163.58927785855235,167.55875812933226
TRK_02,10.540995191533677,7.184209993121057,51.64548752521216,0.37293943850169675,121.42128710891494,141.06319013792614
TRK_02,9.336001038539756,7.248884052638898,51.68675013877706,0.3921839979534228,222.8054584801708,258.64128568572744
TRK_02,10.14501457835807,7.266189675602471,53.789382583127114,0.3973592010276532,162.09219789221495,180.8076502551945
TRK_02,9.78973516062098,7.337584719793934,61.34368824535496,0.3569547184139872,261.4619185512794,255.73478807356616
TRK_02,9.125765634354629,7.525085519604884,53.544146459149815,0.3688800378920659,20.644383032289955,23.133490098350986
TRK_02,9.082378427250802,7.2031389986784635,60.77595507674206,0.3486708582122194,55.13586866503165,54.43192321247245
TRK_02,9.825022961120176,7.372765971426932,42.90082921485437,0.39793127938322187,391.93409547884505,548.1489789150345
TRK_02,10.371226070470051,7.362250950612563,46.62571341276446,0.39208342166196397,48.87387424014479,62.89303132905826
TRK_02,9.492768369015018,7.61040945180217,49.85651476549389,0.3913750798489256,309.42156014977616,372.3744769627532
TRK_02,9.391714731845882,7.470778254490472,61.42841083063721,0.3404179154751535,74.24958287450579,72.52303799219308
TRK_02,10.337119175561792,7.472508802081216,84.2620097060013,0.31962604066034583,95.66574843672899,68.12019943781296
TRK_02,9.364030972516948,7.449974101445913,63.61515707939604,0.37589698679209094,264.0384734867743,249.03355012444882
TRK_02,9.56251454043903,7.3826933231483025,70.2227080824558,0.3149412636023544,36.50904083260072,31.194217793251422
TRK_02,9.157482116139535,7.239618927491585,72.38543433089116,0.3110152348469831,287.2079861424473,238.06556288345314
TRK_02,9.089648955847093,7.2910047192831255,83.16427759650904,0.29660034568007027,127.70161260424632,92.13206652776131
TRK_02,10.422336657030199,7.3082414825436395,64.17424936339326,0.3474651751275377,264.1588881282737,246.9765278896652
TRK_02,10.263100870009417,7.330472665502855,43.886100306597086,0.3907985064786591,56.33856143653753,77.02469945100393
TRK_02,10.437670912123274,7.412858012219592,64.42361276119695,0.33447333667812895,103.07312438315918,95.9956636693693
TRK_02,10.518571029946234,7.315780057765554,77.2493476158665,0.3327985898089568,171.7574864234608,133.4049995690964
TRK_02,9.083555104443112,7.445599495400275,60.249289195733404,0.35519109709982466,356.81926070630436,355.34287504746806
TRK_02,9.440196984287468,7.569859052945821,71.90500435126503,0.36283788452577553,284.43529633364926,237.3425595894385
TRK_02,10.059985903177846,7.359434353098087,42.08952122781669,0.4152228592739175,82.90664806377958,118.18615984966888
TRK_02,9.558812639852992,7.47850340186393,60.65795984666555,0.3363445500645693,376.4814080959539,372.3976959142482
TRK_02,9.64794292648205,7.53745948037171,84.86782440872913,0.2814086167495765,354.9822764397572,250.9659783878555
TRK_02,9.598315682499246,7.362263028731236,80.15543176119778,0.3321153456457294,102.57185276068583,76.77971449241664
TRK_02,9.817381834004253,7.213356413356881,67.56798149259711,0.33897708497329054,293.3369283875922,260.48159667436335
TRK_02,9.108723619271563,7.23984018417106,62.4475205560437,0.35937979401811804,200.79607918100254,192.92623059466152
TRK_02,9.442462880398645,7.559879808816574,49.55368241168539,0.396379447510659,399.1454334081147,483.28852345470636
TRK_02,9.189233999599706,7.232584863213303,51.10359852594382,0.3969325952657741,391.7291008792982,459.923503054794
TRK_02,9.514150410004056,7.3380226385510525,63.38901851509122,0.3510660356081881,90.32251302012719,85.49352724111716
TRK_02,9.437313692460759,7.566223094016737,70.22977702886905,0.36553373347268914,48.08839130530063,41.083762477730616
TRK_02,9.741945504428118,7.613263517277643,41.803896533590205,0.38721793819501193,305.68743130381773,438.74488741717016
TRK_02,9.715226485340239,7.376062458565982,73.9257202437436,0.3178403340259744,330.56250625940817,268.29296096365107
TRK_02,9.50696981892442,7.547549009550058,47.43749292410283,0.36456466174165614,197.70928486566726,250.06711697263222
TRK_02,9.284073092288507,7.396350884956464,80.35801523917704,0.3083719197691409,165.07382108444912,123.2537816618227
TRK_02,9.18748361898591,7.266426873746905,76.0911824213754,0.3100071039971607,255.42572218664188,201.4102402342652
TRK_02,10.142501346867734,7.524471556631966,77.38979314806298,0.32680431693645146,272.1070388626914,210.96350910934208
TRK_02,9.937166952079759,7.389928791237084,53.354579339148216,0.34799887925636785,295.7732683599775,332.61242655093844
TRK_02,9.062301980728188,7.526144830904343,72.39604439048374,0.35402875666079003,352.8140244808286,292.40328870277756
TRK_02,9.624721546983897,7.359203584809672,40.7778421971979,0.37206517184694543,146.24390530523564,215.1814280873621
TRK_02,10.22578960684419,7.419044679942274,66.171951985055,0.3401155927906493,154.66626716043044,140.24032465782057
TRK_02,10.313234084374038,7.37044658127928,76.67322346383452,0.34734528101419043,213.02382284042028,166.7000393749456
TRK_02,9.723915130168958,7.418253573342401,66.53495497077961,0.350072667811468,165.41806509518693,149.17097201117892
TRK_02,9.191456239699413,7.398035522590655,63.48600582029295,0.3559129756722219,76.94691150258444,72.72176963256565
TRK_02,9.486698323051707,7.354109997383824,69.93073585572968,0.33512213662164697,334.1756973911373,286.72001800229054
TRK_02,10.305831269783377,7.345498666252162,62.42943359361575,0.3551546230933426,317.3727760577741,305.0222542050067
TRK_02,10.215872672212143,7.309600029349502,55.29885588500204,0.3777958266029089,341.3207910949234,370.3376342592598
TRK_02,9.984034914370808,7.259545084016932,58.34104981448087,0.3587743200102794,128.20980297242346,131.85549802081252
TRK_02,9.23339873521351,7.201575331793681,70.5024397910913,0.36550323654784156,79.85604779774684,67.9602419726508
TRK_02,9.09151139062033,7.307441886614162,68.25335440586662,0.37031373637938664,221.43477993861066,194.65837118145586
TRK_02,9.737218121469283,7.4890931564306795,62.87797515888797,0.3719579040702602,151.2928044477977,144.3680119140211
TRK_02,9.998186986464718,7.309207434990981,58.084409026357534,0.38556662917449386,105.40832943390642,108.88463654961961
TRK_02,10.176384833330427,7.44621830855015,51.88150974184389,0.38198257560465976,169.2180145441195,195.69748303716815
TRK_02,9.962899065662947,7.542596458076833,54.01232489507384,0.3582874880110106,66.259167844859,73.60449820322633
TRK_03,10.537066557031599,7.420039284568544,63.053269784445995,0.3746463881731759,275.9368483057243,262.5749775537819
TRK_03,9.569902474151247,7.470098562234615,75.20896774962013,0.32534836150500795,160.3115661793954,127.89291302049959
TRK_03,10.105212168865112,7.462010774780191,81.77461968333304,0.2995097492582689,78.28193959206652,57.437336837670394
TRK_03,10.485707286626265,7.462436814438775,76.34653804262338,0.34532350350225893,206.59267235008707,162.35916727599263
TRK_03,9.862053739309848,7.285161545433914,58.33202447316747,0.35834315146150486,349.3137332188044,359.3021874762679
TRK_03,9.814249567715612,7.413451884312871,70.94502529191581,0.3118864746313492,63.43384827715931,53.6476078621295
TRK_03,10.419248868068166,7.460441295310472,49.20147015183116,0.3785299136917332,74.34888446873723,90.66666208058842
TRK_03,10.452335245124331,7.289311029379807,64.2438828654749,0.33207801773443585,242.79643789196444,226.7575623351168
TRK_03,10.595995849637747,7.503870326907369,82.56043039841259,0.33835664423051803,346.19101828037225,251.5909982128886
TRK_03,9.131912772316687,7.385820192524146,53.59524036149184,0.3444955769272785,240.29476081231925,269.0105604806329
TRK_03,10.40371843505974,7.393088868206176,60.10829008658855,0.3495916455058288,199.25877901753148,198.8997977455263
TRK_03,9.683762236549907,7.466802561162935,77.08559601829344,0.35030362502460066,312.46194769772654,243.20648513134034
TRK_03,10.410003169373855,7.591055249259061,85.18840673413015,0.3365079089146275,76.56458593432468,53.92606027245931
TRK_03,9.379735489347434,7.282752284309694,52.27611665983234,0.3588288902282018,343.6082127233619,394.37689868120805
TRK_03,10.349429501635441,7.415010271569871,57.901864625613506,0.37788050393848127,394.50518278966416,408.8004958118229
TRK_03,9.681906655379743,7.5900070502644335,65.59359189002066,0.3784269467955559,248.21197551514996,227.045327169753
TRK_03,10.318050272916796,7.273443994297473,62.49711266215163,0.3417152212536145,190.07451752597734,182.47996692597945
TRK_03,10.114301590347255,7.254853519166037,71.3079803595595,0.3168270694952893,93.88764600470456,78.99899466900388
TRK_03,9.987122772986343,7.444274397481174,44.52371257631624,0.36310104424628425,128.2428487151364,172.8196162824302
TRK_03,9.666961442175614,7.611017760426901,79.26172489983652,0.3106167445274587,270.7000438194335,204.91608843601523
TRK_03,10.063063303455316,7.524912122514808,76.83735063697837,0.3487148148346869,159.6538815015798,124.6689638656637
TRK_03,9.880633084901714,7.460520375941157,46.61225951412471,0.36257215644796453,61.70778766876632,79.43119039324917
TRK_03,9.861064972979007,7.30003858420282,51.279270084879826,0.4063000287108999,214.55446608252788,251.04234018236303
TRK_03,9.197352827268872,7.455896764285501,54.28431411798139,0.36974724005188353,342.2979952463269,378.33912150280906
TRK_03,9.842864797010712,7.597558920975892,77.8374658379277,0.29453429803289466,226.7890561918944,174.81739962920585
TRK_03,9.015319007933101,7.221394779653597,90.51218646566062,0.30158310762816515,350.650946707275,232.4444654799992
TRK_03,9.332748135731277,7.3595714300501065,43.898626314455285,0.3981549258378303,338.90583406215876,463.2115341849244
TRK_03,9.223047485346964,7.322546025667503,80.62865489009837,0.3391965399054877,316.0786160307072,235.21063308934603
TRK_03,9.043746069716398,7.626476316515593,69.45075872820614,0.36442823310163386,118.03698933987394,101.9746866712937
TRK_03,9.856096679409601,7.388616281741258,48.65796864837277,0.38313051479899474,374.37055393010417,461.63524412886557
TRK_03,9.518454672713366,7.279250087558577,64.16271450965601,0.374458353880586,213.74452147163385,199.87731794558056
TRK_03,10.19836704534071,7.2968933134081295,62.793270305810275,0.34982978148567867,304.1610959503444,290.63091742383773
TRK_03,10.45207608592223,7.556435293059378,77.82613730850878,0.3075115170909326,114.59329872282186,88.3456144831384
TRK_03,10.217765675986309,7.3032085299865654,64.20988452839812,0.3486767600634185,249.02365686887777,232.69656255999837
TRK_03,9.51335911678839,7.333474208750621,64.7004409179001,0.34517967636440955,318.61439412513573,295.46728548211877
TRK_03,9.896714960892371,7.538734665416879,59.960100091249764,0.35774967764733784,335.6506864495843,335.8740421768248
TRK_03,9.373197264403977,7.335579162769987,61.36565420299555,0.3358514917848008,236.06735876969194,230.81382754149962
TRK_03,9.846485939191012,7.5770970413505765,54.12602117763874,0.38733818007789,240.10947807168031,266.167147905057
TRK_03,9.48508387872491,7.3090296245485415,73.77731698514393,0.32728495725110607,43.57405906213392,35.436956107450875
TRK_03,9.926068841789723,7.3522546302052785,75.68809239095141,0.35155471212696465,360.85768617360145,286.061657606323
TRK_03,9.350304472513795,7.430305255665471,41.46676276197067,0.3996066507332932,134.541222085036,194.67334287559714
TRK_03,9.83759827162426,7.466269656917828,62.430663109410986,0.34267069794115995,107.3763189864677,103.19575058649166
TRK_03,10.54533382544656,7.4579093110003445,71.07465349822596,0.3332601129138002,208.95299853977735,176.39452737816828
TRK_03,9.121897599390504,7.234736052361936,58.100752628258505,0.3436124845532098,54.00660869012788,55.772023163631765
TRK_03,10.230829453934877,7.545713333158687,60.75821336582679,0.38093889898054195,322.1680578217941,318.14766100709227
TRK_03,9.41305932148772,7.501314302039726,66.19354924679345,0.35060250068648907,332.0397792922036,300.97172585888035
TRK_03,9.617991015868773,7.328035583270396,70.84159564555928,0.36824351799433175,193.14273997661,163.58418091791006
TRK_03,9.332257262617595,7.248297841081833,73.96530812258554,0.31779263271016284,369.0997253654787,299.41041393656246
TRK_03,10.334382616059266,7.295332912625205,71.64172700290058,0.3387859678411239,155.2938455096204,130.05871187611066
TRK_03,10.232109954315662,7.496072846611237,62.80889607300208,0.34969404293030315,302.48466596897595,288.9571556399285
TRK_03,9.899187990122645,7.592629393345977,44.376434077097485,0.40071137727652145,270.45153621013264,365.66913295502263
TRK_03,10.145003923577375,7.2471714539547225,55.43713110475657,0.3835886337523089,207.65827984906704,224.7500284132666
TRK_03,9.790707790674311,7.3752849425642415,61.163009207854,0.38401654597551477,185.06192672452553,181.54299056374245
